"status","installedtime","executiontype","patchseverity","title","severity","executiontime","compliancetype","classification","id","documentversion","patchstate","patchbaselineid","documentname","patchgroup","executionid","resourceid","capturetime","schemaversion","accountid","region","resourcetype"
"COMPLIANT","2020-05-27T00:47:38Z","Command","","strace.x86_64:0:4.22-1.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","strace.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:40Z","Command","","sysctl-defaults.noarch:0:1.0-2.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","sysctl-defaults.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:24Z","Command","","sysstat.x86_64:0:10.1.5-18.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","sysstat.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:24Z","Command","","system-release.x86_64:1:2-11.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","system-release.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:33Z","Command","","systemtap-runtime.x86_64:0:4.2-1.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","systemtap-runtime.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:43Z","Command","","sysvinit-tools.x86_64:0:2.88-14.dsf.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","sysvinit-tools.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:35Z","Command","","tar.x86_64:2:1.26-35.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","tar.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:35Z","Command","","tcp_wrappers.x86_64:0:7.6-77.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","tcp_wrappers.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:27Z","Command","","tcp_wrappers-libs.x86_64:0:7.6-77.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","tcp_wrappers-libs.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:34Z","Command","","tcpdump.x86_64:14:4.9.2-4.amzn2.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","tcpdump.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:36Z","Command","","tcsh.x86_64:0:6.18.01-15.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","tcsh.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:32Z","Command","","teamd.x86_64:0:1.27-9.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","teamd.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:37Z","Command","","time.x86_64:0:1.7-45.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","time.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:38Z","Command","","traceroute.x86_64:3:2.0.22-2.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","traceroute.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:23Z","Command","","tzdata.noarch:0:2019c-1.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","tzdata.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:37Z","Command","","unzip.x86_64:0:6.0-20.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","unzip.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:30Z","Command","","update-motd.noarch:0:1.1.2-2.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","update-motd.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:16Z","Command","","usermode.x86_64:0:1.111-5.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","usermode.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:08Z","Command","","ustr.x86_64:0:1.0.4-16.amzn2.0.3","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","ustr.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:09Z","Command","","util-linux.x86_64:0:2.30.2-2.amzn2.0.4","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","util-linux.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:32Z","Command","","virt-what.x86_64:0:1.18-4.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","virt-what.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:27Z","Command","","which.x86_64:0:2.20-7.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","which.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:40Z","Command","","words.noarch:0:3.0-22.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","words.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:35Z","Command","","xfsdump.x86_64:0:3.1.8-6.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","xfsdump.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:00Z","Command","","xfsprogs.x86_64:0:4.5.0-18.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","xfsprogs.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:43Z","Command","","xz.x86_64:0:5.2.2-1.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","xz.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:26Z","Command","","xz-libs.x86_64:0:5.2.2-1.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","xz-libs.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:34Z","Command","","yajl.x86_64:0:2.0.4-4.amzn2.0.1","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","yajl.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:08Z","Command","","yum.noarch:0:3.4.3-158.amzn2.0.4","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","yum.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:34Z","Command","","yum-langpacks.noarch:0:0.4.2-7.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","yum-langpacks.noarch","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:00Z","Command","","yum-metadata-parser.x86_64:0:1.1.4-10.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","yum-metadata-parser.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:47:37Z","Command","","zip.x86_64:0:3.0-11.amzn2.0.2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","zip.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"COMPLIANT","2020-05-27T00:46:26Z","Command","","zlib.x86_64:0:1.2.7-18.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","","zlib.x86_64","","InstalledOther","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
"NON_COMPLIANT","","Command","Important","kernel.x86_64:0:4.14.181-140.257.amzn2","UNSPECIFIED","2020-06-10T18:16:05Z","Patch","Security","kernel.x86_64","","Missing","pb-0e930e75b392d70da","","","185b2e75-4ec6-41d9-9160-a364bb3be6bd","i-0fc594323eea74148","2020-06-12T16:57:18Z","1.0","307142784234","us-west-2","ManagedInstanceInventory"
